REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,BIRTHS2019,DEATHS2019,RDEATH2019
3,5,13,45,Georgia,Carroll County,119992,1535,1093,9.1852984802
3,5,13,47,Georgia,Catoosa County,67580,674,676,10.017783047
3,5,13,49,Georgia,Charlton County,13392,109,107,8.1334802934
3,5,13,51,Georgia,Chatham County,289430,3549,2570,8.8835733396
3,5,13,53,Georgia,Chattahoochee County,10907,239,24,2.2318314967
3,5,13,55,Georgia,Chattooga County,24789,299,310,12.507312743
3,5,13,57,Georgia,Cherokee County,258773,2721,1656,6.4600818823
3,5,13,59,Georgia,Clarke County,128331,1339,806,6.3067539388
3,5,13,61,Georgia,Clay County,2834,22,35,12.242042672
3,5,13,63,Georgia,Clayton County,292256,4074,1852,6.3702483262
3,5,13,65,Georgia,Clinch County,6618,83,57,8.6226457908
3,5,13,67,Georgia,Cobb County,760141,9155,4719,6.2247272972
3,5,13,69,Georgia,Coffee County,43273,592,411,9.521823742
3,5,13,71,Georgia,Colquitt County,45600,605,471,10.34539564
3,5,13,73,Georgia,Columbia County,156714,1770,1035,6.6604245297
3,5,13,75,Georgia,Cook County,17270,205,203,11.788275602
3,5,13,77,Georgia,Coweta County,148509,1680,1096,7.4429470267
3,5,13,79,Georgia,Crawford County,12404,91,133,10.752688172
3,5,13,81,Georgia,Crisp County,22372,256,289,12.847584965
3,5,13,83,Georgia,Dade County,16116,151,183,11.316204434
3,5,13,85,Georgia,Dawson County,26108,271,239,9.3295598712
3,5,13,87,Georgia,Decatur County,26404,361,331,12.495988825
3,5,13,89,Georgia,DeKalb County,759297,10825,5028,6.6411174724
3,5,13,91,Georgia,Dodge County,20605,215,240,11.594763032
3,5,13,93,Georgia,Dooly County,13390,88,118,8.7088084431
3,5,13,95,Georgia,Dougherty County,87956,1255,951,10.73630021
3,5,13,97,Georgia,Douglas County,146343,1720,1047,7.1868125079
3,5,13,99,Georgia,Early County,10190,128,142,13.869896464
3,5,13,101,Georgia,Echols County,4006,26,12,2.9977516862
3,5,13,103,Georgia,Effingham County,64296,795,478,7.5558787266
3,5,13,105,Georgia,Elbert County,19194,206,266,13.894329964
3,5,13,107,Georgia,Emanuel County,22646,295,274,12.109694385
3,5,13,109,Georgia,Evans County,10654,127,128,11.987263532
3,5,13,111,Georgia,Fannin County,26188,223,349,13.379593245
3,5,13,113,Georgia,Fayette County,114421,875,897,7.8821802972
3,5,13,115,Georgia,Floyd County,98498,1133,1140,11.605297717
3,5,13,117,Georgia,Forsyth County,244252,2435,1340,5.5688890274
3,5,13,119,Georgia,Franklin County,23349,287,300,12.935773883
3,5,13,121,Georgia,Fulton County,1063937,12612,7418,7.0177496656
3,5,13,123,Georgia,Gilmer County,31369,313,367,11.799884252
3,5,13,125,Georgia,Glascock County,2971,29,35,11.768661735
3,5,13,127,Georgia,Glynn County,85292,916,923,10.841795533
3,5,13,129,Georgia,Gordon County,57963,669,571,9.8796619114
3,5,13,131,Georgia,Grady County,24633,299,264,10.686744793
3,5,13,133,Georgia,Greene County,18324,176,228,12.646642816
3,5,13,135,Georgia,Gwinnett County,936250,11368,4729,5.0751588201
3,5,13,137,Georgia,Habersham County,45328,537,449,9.9006626167
3,5,13,139,Georgia,Hall County,204441,2586,1600,7.882181098
3,5,13,141,Georgia,Hancock County,8457,49,120,14.26448737
3,5,13,143,Georgia,Haralson County,29792,350,347,11.692753526
3,5,13,145,Georgia,Harris County,35236,307,332,9.5134391656
3,5,13,147,Georgia,Hart County,26205,249,312,11.936643967
3,5,13,149,Georgia,Heard County,11923,125,128,10.759014878
3,5,13,151,Georgia,Henry County,234561,2602,1679,7.2325642003
3,5,13,153,Georgia,Houston County,157863,1958,1284,8.1943673297
3,5,13,155,Georgia,Irwin County,9416,104,114,12.119923453
3,5,13,157,Georgia,Jackson County,72977,918,614,8.5693151526
3,5,13,159,Georgia,Jasper County,14219,145,138,9.7706032285
3,5,13,161,Georgia,Jeff Davis County,15115,190,150,9.9459602825
3,5,13,163,Georgia,Jefferson County,15362,179,226,14.681998311
3,5,13,165,Georgia,Jenkins County,8676,97,107,12.26993865
3,5,13,167,Georgia,Johnson County,9643,105,113,11.680190191
3,5,13,169,Georgia,Jones County,28735,216,292,10.171557955
3,5,13,171,Georgia,Lamar County,19077,215,236,12.408643988
3,5,13,173,Georgia,Lanier County,10423,116,114,10.973144672
3,5,13,175,Georgia,Laurens County,47546,615,561,11.825214477
3,5,13,177,Georgia,Lee County,29992,325,245,8.2017977001
3,5,13,179,Georgia,Liberty County,61435,1361,384,6.2929671176
3,5,13,181,Georgia,Lincoln County,7921,75,94,11.864192856
3,5,13,183,Georgia,Long County,19559,270,113,5.8473479948
3,5,13,185,Georgia,Lowndes County,117406,1643,993,8.4975290418
3,5,13,187,Georgia,Lumpkin County,33610,279,300,9.0213354584
3,5,13,189,Georgia,McDuffie County,21312,261,251,11.716926524
3,5,13,191,Georgia,McIntosh County,14378,111,141,9.8257839721
3,5,13,193,Georgia,Macon County,12947,124,160,12.257249014
3,5,13,195,Georgia,Madison County,29880,317,308,10.349114613
3,5,13,197,Georgia,Marion County,8359,86,90,10.757829309
3,5,13,199,Georgia,Meriwether County,21167,239,268,12.683088427
3,5,13,201,Georgia,Miller County,5718,69,85,14.909664971
3,5,13,205,Georgia,Mitchell County,21863,245,236,10.727760353
3,5,13,207,Georgia,Monroe County,27578,241,342,12.418075198
3,5,13,209,Georgia,Montgomery County,9172,102,86,9.3784078517
3,5,13,211,Georgia,Morgan County,19276,215,172,9.027212848
3,5,13,213,Georgia,Murray County,40096,475,416,10.39493247
3,5,13,215,Georgia,Muscogee County,195769,2774,1922,9.8579774221
3,5,13,217,Georgia,Newton County,111744,1373,906,8.1929780933
3,5,13,219,Georgia,Oconee County,40280,359,249,6.2438877605
3,5,13,221,Georgia,Oglethorpe County,15259,163,154,10.151949636
3,5,13,223,Georgia,Paulding County,168667,1860,1079,6.4859341188
3,5,13,225,Georgia,Peach County,27546,339,283,10.307964086
3,5,13,227,Georgia,Pickens County,32591,297,349,10.804117328
3,5,13,229,Georgia,Pierce County,19465,263,226,11.633593288
3,5,13,231,Georgia,Pike County,18962,205,189,10.050785716
3,5,13,233,Georgia,Polk County,42613,580,489,11.511434927
3,5,13,235,Georgia,Pulaski County,11137,92,114,10.262411667
3,5,13,237,Georgia,Putnam County,22119,212,276,12.562871253
3,5,13,239,Georgia,Quitman County,2299,16,24,10.528624698
3,5,13,241,Georgia,Rabun County,17137,144,212,12.472789316
3,5,13,243,Georgia,Randolph County,6778,63,71,10.448859455
3,5,13,245,Georgia,Richmond County,202518,2893,2040,10.094387471
3,5,13,247,Georgia,Rockdale County,90896,971,750,8.2689731589
3,5,13,249,Georgia,Schley County,5257,46,38,7.2470677982
3,5,13,251,Georgia,Screven County,13966,196,176,12.604741101
3,5,13,253,Georgia,Seminole County,8090,94,116,14.180929095
3,5,13,255,Georgia,Spalding County,66703,824,827,12.453881485
3,5,13,257,Georgia,Stephens County,25925,317,356,13.710236463
3,5,13,259,Georgia,Stewart County,6621,34,62,9.4975490196
3,5,13,261,Georgia,Sumter County,29524,377,339,11.429534727
3,5,13,263,Georgia,Talbot County,6195,63,91,14.577492992
3,5,13,265,Georgia,Taliaferro County,1537,13,27,17.148301048
3,5,13,267,Georgia,Tattnall County,25286,254,245,9.6511788226
3,5,13,269,Georgia,Taylor County,8020,86,83,10.349127182
3,5,13,271,Georgia,Telfair County,15860,137,156,9.8008418672
3,5,13,273,Georgia,Terrell County,8531,98,115,13.436149083
3,5,13,275,Georgia,Thomas County,44451,531,516,11.623585065
3,5,13,277,Georgia,Tift County,40644,554,419,10.321976695
3,5,13,279,Georgia,Toombs County,26830,372,308,11.464304325
3,5,13,281,Georgia,Towns County,12037,94,181,15.144542526
3,5,13,283,Georgia,Treutlen County,6901,71,74,10.791891498
3,5,13,285,Georgia,Troup County,69922,886,763,10.9
3,5,13,287,Georgia,Turner County,7985,111,92,11.577424023
3,5,13,289,Georgia,Twiggs County,8120,72,141,17.306984166
3,5,13,291,Georgia,Union County,24511,167,305,12.59914078
3,5,13,293,Georgia,Upson County,26320,306,400,15.236644129
3,5,13,295,Georgia,Walker County,69761,745,835,11.996781702
3,5,13,297,Georgia,Walton County,94593,1174,937,9.9789664262
3,5,13,299,Georgia,Ware County,35734,476,455,12.759215378
3,5,13,301,Georgia,Warren County,5254,61,68,12.95114751
3,5,13,303,Georgia,Washington County,20374,219,227,11.131816399
3,5,13,305,Georgia,Wayne County,29927,360,358,11.985871403
3,5,13,307,Georgia,Webster County,2607,23,22,8.4404373681
3,5,13,309,Georgia,Wheeler County,7855,64,63,7.9984764807
3,5,13,311,Georgia,White County,30798,288,316,10.397130918
3,5,13,313,Georgia,Whitfield County,104628,1305,837,8.0142859195
3,5,13,315,Georgia,Wilcox County,8635,78,88,10.079028748
3,5,13,317,Georgia,Wilkes County,9777,95,147,14.968687949
3,5,13,319,Georgia,Wilkinson County,8954,104,127,14.113463355
3,5,13,321,Georgia,Worth County,20247,213,230,11.34429949
4,9,15,0,Hawaii,Hawaii,1415872,16878,12748,8.9886531299
4,9,15,1,Hawaii,Hawaii County,201513,2237,2003,9.9399040251
4,9,15,3,Hawaii,Honolulu County,974563,12013,8595,8.7954437657
4,9,15,5,Hawaii,Kalawao County,86,0,0,0
4,9,15,7,Hawaii,Kauai County,72293,794,704,9.7465752002
4,9,15,9,Hawaii,Maui County,167417,1834,1446,8.6486098526
4,8,16,0,Idaho,Idaho,1787065,22220,13308,7.523742785
4,8,16,1,Idaho,Ada County,481587,4980,3055,6.4292035259
4,8,16,3,Idaho,Adams County,4294,31,27,6.3320825516
4,8,16,5,Idaho,Bannock County,87808,1170,709,8.1269128048
4,8,16,7,Idaho,Bear Lake County,6125,77,63,10.354178651
4,8,16,9,Idaho,Benewah County,9298,96,99,10.69345431
4,8,16,11,Idaho,Bingham County,46811,593,377,8.112760921
4,8,16,13,Idaho,Blaine County,23021,192,106,4.6296296296
4,8,16,15,Idaho,Boise County,7831,59,58,7.4906367041
4,8,16,17,Idaho,Bonner County,45739,426,438,9.6855512804
4,8,16,19,Idaho,Bonneville County,119062,1876,863,7.3289003253
4,8,16,21,Idaho,Boundary County,12245,134,132,10.881661927
4,8,16,23,Idaho,Butte County,2597,30,26,10.030864198
4,8,16,25,Idaho,Camas County,1106,10,6,5.3884149079
4,8,16,27,Idaho,Canyon County,229849,3099,1547,6.828740744
4,8,16,29,Idaho,Caribou County,7155,98,60,8.4554678692
4,8,16,31,Idaho,Cassia County,24030,391,185,7.7371865917
4,8,16,33,Idaho,Clark County,845,8,2,2.358490566
4,8,16,35,Idaho,Clearwater County,8756,72,96,10.962658445
4,8,16,37,Idaho,Custer County,4315,33,38,8.8733216579
4,8,16,39,Idaho,Elmore County,27511,456,195,7.1073205402
4,8,16,41,Idaho,Franklin County,13876,202,105,7.614213198
4,8,16,43,Idaho,Fremont County,13099,183,92,7.0084558543
4,8,16,45,Idaho,Gem County,18112,200,203,11.372867587
4,8,16,47,Idaho,Gooding County,15179,191,117,7.7240468724
4,8,16,49,Idaho,Idaho County,16667,149,179,10.801677579
4,8,16,51,Idaho,Jefferson County,29871,496,163,5.4996963358
4,8,16,53,Idaho,Jerome County,24412,367,152,6.2708857626
4,8,16,55,Idaho,Kootenai County,165697,1815,1503,9.1953038488
4,8,16,57,Idaho,Latah County,40108,422,215,5.3792361485
4,8,16,59,Idaho,Lemhi County,8027,75,99,12.406792406
4,8,16,61,Idaho,Lewis County,3838,34,37,9.6479791395
4,8,16,63,Idaho,Lincoln County,5366,66,41,7.6179858789
4,8,16,65,Idaho,Madison County,39907,1108,141,3.5620452708
4,8,16,67,Idaho,Minidoka County,21039,308,179,8.5732075291
4,8,16,69,Idaho,Nez Perce County,40408,457,452,11.206982049
4,8,16,71,Idaho,Oneida County,4531,54,41,9.1182030468
4,8,16,73,Idaho,Owyhee County,11823,141,94,8.0027243317
4,8,16,75,Idaho,Payette County,23951,306,214,9.0185005689
4,8,16,77,Idaho,Power County,7681,115,61,7.931863988
4,8,16,79,Idaho,Shoshone County,12882,160,159,12.38703646
4,8,16,81,Idaho,Teton County,12142,135,43,3.6145084689
4,8,16,83,Idaho,Twin Falls County,86878,1195,778,8.9990572967
4,8,16,85,Idaho,Valley County,11392,102,72,6.4248427252
4,8,16,87,Idaho,Washington County,10194,108,86,8.4691516077
2,3,17,0,Illinois,Illinois,12671821,144299,110004,8.6634745287
2,3,17,1,Illinois,Adams County,65435,776,850,12.971356193
2,3,17,3,Illinois,Alexander County,5761,54,72,12.20132181
2,3,17,5,Illinois,Bond County,16426,146,157,9.497020839
2,3,17,7,Illinois,Boone County,53544,564,417,7.7926446405
2,3,17,9,Illinois,Brown County,6578,56,56,8.5229434594
2,3,17,11,Illinois,Bureau County,32628,314,383,11.679143733
2,3,17,13,Illinois,Calhoun County,4739,39,56,11.705685619
2,3,17,15,Illinois,Carroll County,14305,131,192,13.417659597
2,3,17,17,Illinois,Cass County,12147,167,130,10.630033934
2,3,17,19,Illinois,Champaign County,209689,2232,1389,6.6204805926
2,3,17,21,Illinois,Christian County,32304,324,396,12.192681312
2,3,17,23,Illinois,Clark County,15441,168,199,12.821751877
2,3,17,25,Illinois,Clay County,13184,144,173,13.081285444
2,3,17,27,Illinois,Clinton County,37562,413,367,9.7529863538
2,3,17,29,Illinois,Coles County,50621,452,500,9.8570724495
2,3,17,31,Illinois,Cook County,5150233,61822,42432,8.2215087433
2,3,17,33,Illinois,Crawford County,18667,196,217,11.574259274
2,3,17,35,Illinois,Cumberland County,10766,119,109,10.106629578
2,3,17,37,Illinois,DeKalb County,104897,1107,729,6.9678751326
2,3,17,39,Illinois,De Witt County,15638,162,205,13.04403156
2,3,17,41,Illinois,Douglas County,19465,246,175,8.9921126326
2,3,17,43,Illinois,DuPage County,922921,10158,6595,7.129082332
2,3,17,45,Illinois,Edgar County,17161,170,227,13.151415081
2,3,17,47,Illinois,Edwards County,6395,74,59,9.2317321233
2,3,17,49,Illinois,Effingham County,34008,469,375,10.998841455
2,3,17,51,Illinois,Fayette County,21336,228,218,10.209816411
2,3,17,53,Illinois,Ford County,12961,145,186,14.213120391
2,3,17,55,Illinois,Franklin County,38469,460,509,13.192680525
2,3,17,57,Illinois,Fulton County,34340,321,463,13.387306636
2,3,17,59,Illinois,Gallatin County,4828,40,79,16.003241163
2,3,17,61,Illinois,Greene County,12969,131,153,11.753860336
2,3,17,63,Illinois,Grundy County,51054,576,405,7.9390749507
2,3,17,65,Illinois,Hamilton County,8116,78,102,12.543039843
2,3,17,67,Illinois,Hancock County,17708,178,198,11.143628996
2,3,17,69,Illinois,Hardin County,3821,31,65,16.852476018
2,3,17,71,Illinois,Henderson County,6646,63,95,14.239676235
2,3,17,73,Illinois,Henry County,48913,479,543,11.083668429
2,3,17,75,Illinois,Iroquois County,27114,292,359,13.15066486
2,3,17,77,Illinois,Jackson County,56750,614,496,8.6987784881
2,3,17,79,Illinois,Jasper County,9610,114,93,9.6703753769
2,3,17,81,Illinois,Jefferson County,37684,452,445,11.804966044
2,3,17,83,Illinois,Jersey County,21773,211,234,10.741828865
2,3,17,85,Illinois,Jo Daviess County,21235,165,240,11.276605742
2,3,17,87,Illinois,Johnson County,12417,101,144,11.594202899
2,3,17,89,Illinois,Kane County,532403,6249,3464,6.5044131053
2,3,17,91,Illinois,Kankakee County,109862,1240,1167,10.618019698
2,3,17,93,Illinois,Kendall County,128990,1473,580,4.518770427
2,3,17,95,Illinois,Knox County,49699,559,620,12.440181787
2,3,17,97,Illinois,Lake County,696535,7261,4780,6.8475391119
2,3,17,99,Illinois,LaSalle County,108669,1124,1252,11.495308225
2,3,17,101,Illinois,Lawrence County,15678,145,198,12.575021435
2,3,17,103,Illinois,Lee County,34096,338,376,10.995438063
2,3,17,105,Illinois,Livingston County,35648,422,412,11.546761582
2,3,17,107,Illinois,Logan County,28618,286,334,11.611333217
2,3,17,109,Illinois,McDonough County,29682,258,296,9.9218985687
2,3,17,111,Illinois,McHenry County,307774,3090,2198,7.136074023
2,3,17,113,Illinois,McLean County,171517,1877,1246,7.2457236565
2,3,17,115,Illinois,Macon County,104009,1258,1223,11.730683459
2,3,17,117,Illinois,Macoupin County,44926,447,561,12.432959532
2,3,17,119,Illinois,Madison County,262966,2804,2944,11.172845129
2,3,17,121,Illinois,Marion County,37205,451,461,12.361569195
2,3,17,123,Illinois,Marshall County,11438,117,151,13.175690415
2,3,17,125,Illinois,Mason County,13359,127,175,13.015023055
2,3,17,127,Illinois,Massac County,13772,138,178,12.808059003
2,3,17,129,Illinois,Menard County,12196,122,127,10.373698183
2,3,17,131,Illinois,Mercer County,15437,140,194,12.520975862
2,3,17,133,Illinois,Monroe County,34637,359,319,9.2450369512
2,3,17,135,Illinois,Montgomery County,28414,301,365,12.783469048
2,3,17,137,Illinois,Morgan County,33658,355,391,11.553519982
2,3,17,139,Illinois,Moultrie County,14501,174,160,10.97807815
2,3,17,141,Illinois,Ogle County,50643,525,495,9.7610033128
2,3,17,143,Illinois,Peoria County,179179,2445,1826,10.15011159
2,3,17,145,Illinois,Perry County,20916,188,228,10.841654779
2,3,17,147,Illinois,Piatt County,16344,173,159,9.7217976154
2,3,17,149,Illinois,Pike County,15561,194,176,11.297984337
2,3,17,151,Illinois,Pope County,4177,25,39,9.3290276283
2,3,17,153,Illinois,Pulaski County,5335,56,75,13.928869904
2,3,17,155,Illinois,Putnam County,5739,47,55,9.5860566449
2,3,17,157,Illinois,Randolph County,31782,320,379,11.851342266
2,3,17,159,Illinois,Richland County,15513,162,187,11.984106639
2,3,17,161,Illinois,Rock Island County,141879,1661,1543,10.847100176
2,3,17,163,Illinois,St. Clair County,259686,3095,2723,10.452052218
2,3,17,165,Illinois,Saline County,23491,278,343,14.509306261
2,3,17,167,Illinois,Sangamon County,194672,2201,2101,10.76577396
2,3,17,169,Illinois,Schuyler County,6768,54,93,13.638363396
2,3,17,171,Illinois,Scott County,4951,43,47,9.5160963758
2,3,17,173,Illinois,Shelby County,21634,228,246,11.346863469
2,3,17,175,Illinois,Stark County,5342,57,76,14.126394052
2,3,17,177,Illinois,Stephenson County,44498,476,547,12.251525841
2,3,17,179,Illinois,Tazewell County,131803,1375,1444,10.928920391
2,3,17,181,Illinois,Union County,16653,173,224,13.379124981
2,3,17,183,Illinois,Vermilion County,75758,918,945,12.396694215
2,3,17,185,Illinois,Wabash County,11520,131,114,9.8945449811
2,3,17,187,Illinois,Warren County,16844,204,178,10.52133822
2,3,17,189,Illinois,Washington County,13887,154,143,10.256042459
2,3,17,191,Illinois,Wayne County,16215,187,211,12.968255432
2,3,17,193,Illinois,White County,13537,132,199,14.656600994
2,3,17,195,Illinois,Whiteside County,55175,610,649,11.7224189
2,3,17,197,Illinois,Will County,690743,7311,4812,6.9643647984
2,3,17,199,Illinois,Williamson County,66597,716,769,11.51378585
2,3,17,201,Illinois,Winnebago County,282572,3445,2928,10.342598578
2,3,17,203,Illinois,Woodford County,38459,418,391,10.157691009
2,3,18,0,Indiana,Indiana,6732219,80711,62175,9.260696309
2,3,18,1,Indiana,Adams County,35777,676,261,7.3137925237
2,3,18,3,Indiana,Allen County,379299,5155,3162,8.3830652538
2,3,18,5,Indiana,Bartholomew County,83779,1015,734,8.8167638633
2,3,18,7,Indiana,Benton County,8748,103,81,9.309809781
2,3,18,9,Indiana,Blackford County,11758,115,163,13.765729246
2,3,18,11,Indiana,Boone County,67843,764,469,6.9598510087
2,3,18,13,Indiana,Brown County,15092,117,153,10.091682607
2,3,18,15,Indiana,Carroll County,20257,232,191,9.4449252071
2,3,18,17,Indiana,Cass County,37689,452,415,10.981160034
2,3,18,19,Indiana,Clark County,118302,1436,1197,10.162066711
2,3,18,21,Indiana,Clay County,26225,307,288,10.992366412
2,3,18,23,Indiana,Clinton County,32399,422,320,9.9085011844
2,3,18,25,Indiana,Crawford County,10577,117,121,11.430730717
2,3,18,27,Indiana,Daviess County,33351,539,327,9.8155457834
2,3,18,29,Indiana,Dearborn County,49458,457,457,9.2379219729
2,3,18,31,Indiana,Decatur County,26559,320,273,10.246978455
2,3,18,33,Indiana,DeKalb County,43475,508,406,9.3674653623
2,3,18,35,Indiana,Delaware County,114135,1081,1187,10.39258948
